dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,tracking_lag_ms,xcorr_coeff,range_gain_phase,joint_vel_rms_radps,target_vel_rms_radps,velocity_self_excitation_ratio,joint_lock_flag,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_direction_change_rate_hz,target_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,target_dominant_freq_hz,f_modal_candidate_hz,freq_gap_hz,amplitude_gain,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad,step_risk_score,step_accumulation_score,risk_tags,overall_status
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,left,pitch,1778045425.262834,0,0.0,0.0,0.0,0.0,nan,0.37822783955871375,0.0,nan,0,15,15,0.0,0.048886999999999986,0.0,0.048886999999999986,0.0018198198174188493,0.0,0.0,0.0,6.667149896677794,46.67004927674456,6.667149896677794,40.002899380066765,nan,0.2514639205109419,0.001819819817418851,0.048886999999999986,27.32,1,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,right,roll,1778045425.262834,4,39.997100830078125,0.4455636902289724,39.997100830078125,0.4455636902289724,0.7723658798864522,0.2700240174246459,0.3855299257703104,0.7003970363263572,0,15,11,0.02953472,0.02281161,0.03217988,0.02281161,0.0012114826789890638,0.0,30.00217453505007,0.0,9.091568040924264,9.091568040924264,9.091568040924264,0.0,0.7723658798864522,0.0032634985101379667,0.0011191503634319067,0.015359869999999992,27.32,1,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,right,pitch,1778045425.262834,4,39.997100830078125,0.48287554336643773,39.997100830078125,0.48287554336643773,0.8100914084627927,0.763950345657706,1.0161267431716132,0.7518258433718664,0,15,11,0.09320800000000001,0.07550699999999999,0.09320800000000001,0.07550699999999999,0.0034617074472510605,0.0,0.0,0.0,9.091568040924264,9.091568040924264,18.183136081848527,9.091568040924264,0.8100914084627927,0.006994350999849163,0.0030623515109456283,0.03328700000000012,27.32,1,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,left,roll,1778045425.6128368,4,39.997100830078125,0.8131377029898486,39.997100830078125,0.8131377029898486,0.4317355082371998,1.3576857494511534,2.916827022015319,0.4654666660737014,0,32,28,0.4384439,0.1892918,0.5365897599999999,0.24973628000000006,0.006499366283679061,18.51986082410498,18.51986082410498,14.815888659283987,3.571687444648818,3.571687444648818,3.571687444648818,0.0,0.4317355082371998,0.15518887333539352,0.009234934731797304,0.38198709999999997,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,left,pitch,1778045425.6128368,13,129.9905776977539,1.1316847012517481,129.9905776977539,1.1316847012517481,0.21159369285656224,0.8399900415578808,7.544666760147366,0.1113356054365314,0,32,19,0.4858935,0.10281200000000001,0.857226,0.13055399999999995,0.004830709248835379,11.111916494462989,5.555958247231494,5.555958247231494,5.263539392114048,5.263539392114048,5.263539392114048,0.0,0.21159369285656224,0.19339611867121165,0.04724222747794741,0.9026819999999999,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,right,roll,1778045425.6128368,1,9.999275207519531,0.8473913547160675,9.999275207519531,0.8473913547160675,0.5703310667079511,1.6529940970120003,2.826061197164682,0.5849109349331886,0,32,31,0.248681,0.1418305,0.5495064599999999,0.25289089,0.010209057976463305,10.000724845016691,30.00217453505007,10.000724845016691,3.226040272586029,3.226040272586029,3.226040272586029,0.0,0.5703310667079511,0.04899243733065704,0.00999637773305801,0.36642831,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,right,pitch,1778045425.6128368,16,159.9884033203125,0.5005922578991865,159.9884033203125,0.5005922578991865,0.5488811709253287,2.256059795127207,2.2422584769448197,1.006155096891948,0,32,16,0.20154999999999998,0.110627,0.258051,0.189677,0.018371626814513552,6.667149896677794,6.667149896677794,6.667149896677794,6.250453028135431,6.250453028135431,6.250453028135431,0.0,0.5488811709253287,0.07112390596654193,0.018615348936642347,0.35038199999999997,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,left,roll,1778045425.6128368,3,29.997825622558594,0.9738935541210587,29.997825622558594,0.9738935541210587,0.8726755349563363,0.18007826328677892,0.23383065687822854,0.7701225566011127,0,14,11,0.01719159,0.015002680000000001,0.020121290000000003,0.015389880000000002,0.0008703589978786761,0.0,10.000724845016691,0.0,9.091568040924264,9.091568040924264,18.183136081848527,9.091568040924264,0.8726755349563363,0.001680537196366902,0.0008184933324651594,0.00884581,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,left,pitch,1778045425.6128368,0,0.0,0.8283360337738173,0.0,0.8283360337738173,0.3692316620241408,0.43763585217973094,0.8316086563289781,0.5262521606155642,0,14,14,0.08616000000000001,0.03181299999999998,0.08826300000000004,0.047788,0.0028649983908760382,7.6928652653974545,7.6928652653974545,0.0,7.143374889297636,7.143374889297636,7.143374889297636,0.0,0.3692316620241408,0.023992922740734546,0.003025933915958843,0.06821900000000003,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,right,roll,1778045425.6128368,3,29.997825622558594,0.49081134339466254,29.997825622558594,0.49081134339466254,0.012890768853062744,0.03985659437534427,2.3299919802658,0.017105893373417332,0,14,11,0.195512,0.002520300000000003,0.195512,0.003489900000000004,0.0002215075719400307,10.000724845016691,0.0,0.0,9.091568040924264,9.091568040924264,9.091568040924264,0.0,0.012890768853062744,0.11875573393136549,0.01077843885990177,0.1939613,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,right,pitch,1778045425.6128368,3,29.997825622558594,-0.24749093140208744,29.997825622558594,-0.24749093140208744,0.22327260308410363,0.47207316835008273,2.3065968526477874,0.2046621921850716,0,14,11,0.21082299999999998,0.047070999999999974,0.21082299999999998,0.047070999999999974,0.0022328270133036136,0.0,0.0,0.0,9.091568040924264,9.091568040924264,9.091568040924264,0.0,0.22327260308410363,0.08955711545102986,0.0140539235840849,0.25789399999999996,23.44,1,high_tracking_err,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,left,roll,1778045425.9128406,6,59.99565124511719,0.6859150302707947,59.99565124511719,0.6859150302707947,0.06882800954779841,0.39025325290106977,5.296979169366875,0.07367468144068898,0,32,26,0.4989213,0.03433976,0.52627838,0.06295803999999999,0.0028736595249567926,16.001159752026705,20.001449690033382,16.001159752026705,3.8464326326987273,7.6928652653974545,3.8464326326987273,3.8464326326987273,0.06882800954779841,0.11162676778005558,0.03791747228723329,0.505340562,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,left,pitch,1778045425.9128406,8,79.99420166015625,0.49263271380843243,79.99420166015625,0.49263271380843243,0.9362380069501434,1.7258742675217147,2.637039203932453,0.6544742546671379,0,32,24,0.19740599999999997,0.18481899999999998,0.328032,0.28507000000000005,0.011004867783666635,13.044423710891335,8.696282473927557,13.044423710891335,4.166968685423621,4.166968685423621,4.166968685423621,0.0,0.9362380069501434,0.08474302823413656,0.017096539365664416,0.3228059999999999,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,right,roll,1778045425.9128406,10,99.99275207519531,0.9166582686275191,99.99275207519531,0.9166582686275191,0.14822200815085942,0.4301678945413632,3.3275529308352105,0.1292745460350624,0,32,22,0.2890002,0.04283619,0.506833,0.055122790000000005,0.0022600291215591874,9.524499852396849,9.524499852396849,4.762249926198424,9.091568040924264,4.545784020462132,4.545784020462132,0.0,0.14822200815085942,0.1427097153799098,0.016335589808735566,0.4821835299999999,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,right,pitch,1778045425.9128406,5,49.996376037597656,0.7033682884394448,49.996376037597656,0.7033682884394448,0.16496484183104326,0.9988923935323782,10.438539481068352,0.09569273511337477,0,32,27,0.7592829999999999,0.125255,1.505461,0.20701400000000003,0.00659111253560086,11.539297898096182,7.6928652653974545,11.539297898096182,3.7039721648209967,3.7039721648209967,3.7039721648209967,0.0,0.16496484183104326,0.3393629287603814,0.05242202219422837,1.5822789999999998,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,left,roll,1778045425.9128406,4,39.997100830078125,0.9505575947933365,39.997100830078125,0.9505575947933365,4.117473395125302,1.4109067231538837,0.6571293461420837,2.1470761143709733,0,15,11,0.03204299999999999,0.1319362,0.049434000000000033,0.1319362,0.006532072190634213,0.0,30.00217453505007,0.0,9.091568040924264,9.091568040924264,9.091568040924264,0.0,4.117473395125302,0.2809029231239359,0.007444219051426517,0.14850419999999998,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,left,pitch,1778045425.9128406,4,39.997100830078125,-0.10799457956649643,39.997100830078125,-0.10799457956649643,0.3142345881230801,0.7788421938595557,2.691143988030684,0.289409335703919,0,15,11,0.24589591000000002,0.07726899999999998,0.24589591,0.07726899999999998,0.003943788327582733,0.0,0.0,0.0,9.091568040924264,9.091568040924264,9.091568040924264,0.0,0.3142345881230801,0.17859287022954498,0.01423765394545897,0.32316490999999997,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,right,roll,1778045425.9128406,3,29.997825622558594,0.714861938559653,29.997825622558594,0.714861938559653,nan,0.1714511671460825,0.2857354671127323,0.6000346015093717,0,15,12,0.00968601,0.009024071,0.026154379999999998,0.014078641,0.0013744302291845314,27.274704122772793,27.274704122772793,9.091568040924264,8.333937370847242,16.667874741694483,16.667874741694483,0.0,nan,0.0025810966048845888,0.0012201417777831047,0.018268379,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,right,pitch,1778045425.9128406,2,19.998550415039062,0.6391303855912357,19.998550415039062,0.6391303855912357,0.6941978866474545,0.6269830358469465,0.9753182221576704,0.6428497095644217,0,15,13,0.10409999999999997,0.072266,0.10409999999999997,0.072266,0.003211979940098988,0.0,0.0,0.0,7.6928652653974545,7.6928652653974545,15.385730530794909,7.6928652653974545,0.6941978866474545,0.016333856928289963,0.0032199450512279543,0.03695599999999993,30.0,2,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,left,roll,1778045426.272838,3,29.997825622558594,0.7811105454963562,29.997825622558594,0.7811105454963562,0.48372384595366824,1.523461186161196,2.555545226691456,0.5961393953233023,0,33,30,0.44475814,0.21514011800000002,0.47992263000000007,0.28321111919999997,0.006716697439311469,10.345577425879336,24.139680660385114,6.89705161725289,3.333574948338897,3.333574948338897,3.333574948338897,0.0,0.48372384595366824,0.14346688182154718,0.007577024789208481,0.34273837679999997,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,left,pitch,1778045426.272838,11,109.99202728271484,0.37306663739832685,109.99202728271484,0.37306663739832685,0.2041771358541458,2.0148264379856866,9.160270778082799,0.21995271611472825,0,33,22,0.714796,0.145945,1.18019,0.30287299999999995,0.01307611664802483,19.048999704793697,4.762249926198424,14.286749778595272,4.545784020462132,4.545784020462132,4.545784020462132,0.0,0.2041771358541458,0.4957878209645019,0.05711096881027585,1.155465,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,right,roll,1778045426.272838,3,29.997825622558594,0.496518908409016,29.997825622558594,0.496518908409016,0.08320889487485314,0.28289961892931237,4.989734444188927,0.05669632764901524,0,33,30,0.3847519,0.032014780400000005,0.83797557,0.05721044080000001,0.0016357684152535506,17.242629043132226,27.58820646901156,3.448525808626445,3.333574948338897,3.333574948338897,3.333574948338897,0.0,0.08320889487485314,0.1158199199481415,0.03476724375287207,0.8237227939999998,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,right,pitch,1778045426.272838,2,19.998550415039062,0.14804164265203887,19.998550415039062,0.14804164265203887,0.3872409080838016,2.1913010518985496,5.805334060525472,0.3774633860949947,0,33,31,0.672493,0.2604168,1.204997,0.46555259999999987,0.0123317499979746,10.000724845016691,16.667874741694483,10.000724845016691,3.226040272586029,3.226040272586029,3.226040272586029,0.0,0.3872409080838016,0.3501965500352407,0.03979992075376441,1.047758,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,left,roll,1778045426.272838,2,19.998550415039062,0.7866966178960824,19.998550415039062,0.7866966178960824,0.5530848029011634,0.15306971783624096,0.36066586351457686,0.42440866552942963,0,14,12,0.022876340000000002,0.012652556,0.0315043,0.013120243800000002,0.0009176927208292293,0.0,45.45784020462132,0.0,8.333937370847242,8.333937370847242,8.333937370847242,0.0,0.5530848029011634,0.0035251225455846715,0.001994918545407445,0.023986062799999996,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,left,pitch,1778045426.272838,0,0.0,0.7968722505771025,0.0,0.7968722505771025,0.5882475428952189,0.3184862562525855,0.6383489002391998,0.4989219157943931,0,14,14,0.04802400000000001,0.028249999999999997,0.06719899999999995,0.03648399999999996,0.001965936103538065,7.6928652653974545,23.078595796192364,7.6928652653974545,7.143374889297636,7.143374889297636,7.143374889297636,0.0,0.5882475428952189,0.017703472564927568,0.003732034201285338,0.06673899999999994,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,right,roll,1778045426.272838,1,9.999275207519531,0.11337395231962917,9.999275207519531,0.11337395231962917,0.1020003212889637,0.33727778301448963,2.08238443061284,0.1619671075408635,0,14,13,0.16807300000000003,0.0171435,0.20964500000000003,0.0326796,0.0024851536741765847,8.333937370847242,25.001812112541725,8.333937370847242,7.6928652653974545,7.6928652653974545,7.6928652653974545,0.0,0.1020003212889637,0.2415831213677425,0.01239219264539993,0.20093780000000003,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,right,pitch,1778045426.272838,2,19.998550415039062,0.5338287932207053,19.998550415039062,0.5338287932207053,0.9895365735507834,0.583508573908985,1.4880099983879256,0.392140223883673,0,14,12,0.061929999999999985,0.061282,0.061929999999999985,0.061282,0.0027612105247962135,0.0,0.0,0.0,8.333937370847242,8.333937370847242,8.333937370847242,0.0,0.9895365735507834,0.627202023121272,0.012341740001201022,0.12321199999999999,30.0,3,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,left,roll,1778045426.5928369,1,9.999275207519531,0.3466324768754825,9.999275207519531,0.3466324768754825,0.06844851981764893,0.3658832655832184,5.355131176160152,0.06832386612900333,0,32,31,0.46122019999999997,0.03156984,0.71199038,0.07334914349999999,0.0022194610213527536,13.334299793355587,36.669324431727865,3.333574948338897,3.226040272586029,3.226040272586029,3.226040272586029,0.0,0.06844851981764893,0.16132650861077524,0.03527736647169908,0.6806158154999999,30.0,4,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,left,pitch,1778045426.5928369,4,39.997100830078125,0.26836456533227654,39.997100830078125,0.26836456533227654,0.6978989231841545,1.3795813417573939,5.1267882708214305,0.26909270851092765,0,32,28,0.268291,0.18724,0.7911780000000002,0.29181,0.006162854144224584,7.407944329641993,22.223832988925977,7.407944329641993,3.571687444648818,3.571687444648818,10.715062333946454,7.143374889297636,0.6978989231841545,0.058244242744301705,0.035323422252588894,0.634906,30.0,4,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,right,roll,1778045426.5928369,3,29.997825622558594,0.7661871092683316,29.997825622558594,0.7661871092683316,0.23547446834958088,0.9671788139204595,3.1169977498975836,0.3102917908594058,0,32,29,0.3724769,0.0877088,0.6453443599999998,0.18231000000000003,0.005189265598832755,17.85843722324409,28.573499557190544,14.286749778595272,3.448525808626445,3.448525808626445,3.448525808626445,0.0,0.23547446834958088,0.2003685677241819,0.012496796654731357,0.53726888,30.0,4,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,right,pitch,1778045426.5928369,7,69.99492645263672,0.31466766568863674,69.99492645263672,0.31466766568863674,0.21491506618716053,1.78257277893621,8.189059567508254,0.21767734918047577,0,32,25,0.52276,0.11234900000000003,0.602811,0.3095230000000001,0.011894420531713837,16.667874741694483,12.500906056270862,16.667874741694483,4.000289938006676,4.000289938006676,4.000289938006676,0.0,0.21491506618716053,0.6703835818853912,0.040226121000407275,0.8319220000000002,30.0,4,high_tracking_err;warn,warn
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,touchdown,left,roll,1778045426.5928369,3,29.997825622558594,0.09239592804551905,29.997825622558594,0.09239592804551905,3.08919567384002,1.6920024764684618,0.8919713737976696,1.896924639256716,0,14,11,0.05418200000000001,0.1673788,0.07300899999999999,0.1673788,0.00710336864779557,0.0,20.001449690033382,0.0,9.091568040924264,9.091568040924264,9.091568040924264,0.0,3.08919567384002,0.31628676333870154,0.005571078638298546,0.12085920000000003,30.0,4,high_tracking_err;warn,warn
